lat,lng,buildings
-10.5217,39.2687,345594
23.1742,-106.078,1066
-1.4351,35.3935,170971
-17.1263,14.8417,55100
25.2161,-111.572,9288
-2.5412,38.2198,92555
-18.455,17.6705,416
21.3344,-105.125,22254
55.2924,165.506,226
-22.2307,16.0591,3948
-0.436923,34.8497,912641
-28.6649,136.684,84
27.8058,-9.38579,116
-22.0723,14.8699,5415
-2.43838,35.9407,63675
-27.9077,23.6426,2673
-23.4529,30.9835,1002
2.55931,96.2681,253
-15.5005,35.0088,602911
37.2391,62.1206,2628
7.36571,-7.64295,22603
21.9975,-106.171,333
-15.285,16.2158,1114
-3.49493,37.6354,692327
-3.39527,35.3412,169404
46.565,-96.7658,100214
10.5131,15.5387,152971
-3.65316,-53.1467,184
-28.1753,27.5034,1870
36.5,-89.0013,9652
6.98726,4.04491,267022
-29.8939,24.7719,1475
52.6605,78.8041,18422
10.2343,39.6824,8902
-24.0447,23.9626,13685
3.44626,99.6757,128168
-19.9786,23.0364,59945
36.0998,62.2174,177
7.03198,-8.59374,152594
-33.616,136.389,1815
13.5146,-17.0301,155573
32.4988,-6.76257,2977
-34.4885,25.0397,958
52.7069,110.475,2126
-32.0343,29.8736,299
5.69876,100.317,57622
-17.2482,27.5665,158593
29.2414,-96.2878,53861
52.2562,175.662,3
7.65375,38.9131,780
30.1658,24.485,4
0.140013,23.3931,64
-8.46317,139.524,1430
32.0572,10.8172,4277
47.3367,83.728,5164
11.3624,37.1757,6510
31.1538,25.2318,3059
-4.84225,-70.152,1404
16.0394,7.27707,3161
32.3176,20.4258,150387
-15.2762,28.9104,270085
-13.6893,167.146,2326
34.6776,-6.00382,8989
-15.3747,167.842,11679
33.5896,-6.38769,14487
-0.796493,22.7503,1508
-5.96095,142.651,32689
37.0622,11.1275,10731
-8.27544,140.672,53764
1.01566,25.1684,18840
31.9633,9.4829,738
7.78272,16.1612,21918
52.1883,87.0208,13827
10.4157,37.566,42392
31.9554,-4.64302,696
-5.8007,-57.1242,153
-24.2994,27.7579,955
33.9467,9.30417,39750
49.8029,33.5973,64263
4.4064,9.79097,378887
45.2638,88.9111,84
-6.47294,-64.5699,14
-33.3187,21.8325,676
28.542,-106.793,1636
2.14582,39.9487,75942
-20.1355,15.0932,2624
-16.3861,167.678,20091
30.0073,-8.72199,8361
-8.07585,-57.2143,20
-24.2248,26.4892,114858
46.5587,80.5167,4925
13.9507,39.2718,19592
44.5937,2.14477,613328
4.14642,18.1601,168822
42.7057,86.5867,1121
-70.9796,-7.20595,2
-6.11731,-61.8239,109
-31.742,24.616,747
54.5767,109.005,58
-31.9816,28.556,2140
64.9982,-21.8984,8321
29.6882,-9.96001,2899
52.7505,108.884,1652
-32.8611,27.8331,17218
-13.4833,47.7929,22433
63.9644,-22.5538,60479
28.2401,-11.5064,6554
-0.264712,31.4143,278409
-2.2187,31.3296,101959
-20.1119,148.647,2142
29.8025,-5.40354,703
24.1845,-103.752,1066
2.4583,34.369,62312
-19.2331,15.7906,1065
-6.32205,-58.1011,263
-25.4565,32.1619,105289
36.0019,-86.8037,144088
-29.9852,26.0704,235
6.98104,3.04926,76702
-21.2858,27.3165,167046
-0.660974,39.3691,37652
-22.3816,17.2603,142915
-5.88821,-55.1908,39
-30.1825,29.983,9281
41.8128,115.859,229
-10.987,25.5282,2526
28.8605,29.1276,100
61.3619,121.351,6
-22.9481,14.1653,25972
-5.75294,22.9435,25591
4.81278,96.8877,179125
-11.3934,33.9296,52131
-4.54588,39.3299,92343
37.2651,-89.9969,5016
-5.09894,-59.934,28
-29.2176,29.387,93001
-14.3599,50.5227,141199
-11.1632,-61.131,899
-34.7876,19.0351,3012
61.2957,-159.578,128
26.3477,34.0899,3138
55.334,81.2648,9035
-20.6862,54.8106,79023
-19.5486,34.8903,291891
21.1336,71.2168,699
7.47047,-5.09693,148418
-5.11185,29.4409,80534
-13.4549,48.8815,15958
58.14,-153.39,143
-20.4495,43.9424,10143
62.5436,-141.454,180
-12.5488,44.9995,79142
-31.1347,30.5844,2835
65.4931,-163.194,30
29.2659,35.1796,9002
31.7139,31.4851,1228
45.4385,-101.108,1292
-2.43839,-55.064,16672
-25.372,29.6096,4481
-17.6466,19.5606,7899
-2.49042,37.0832,44708
27.4886,-17.3763,5321
42.7,114.202,111
-12.1141,27.2646,319375
38.1283,-94.6616,3319
-28.2936,30.0905,4333
-22.0015,149.042,72
2.80743,27.5643,5015
2.04979,23.5384,664
-52.9096,-73.3204,5
36.5362,5.59457,52638
34.6717,-88.295,22178
7.8286,3.43356,62584
-7.03659,-55.2334,301
-28.098,26.2125,299
39.7928,-86.7632,349087
3.28946,-64.0643,22
6.13799,0.741418,139827
38.5859,-88.4659,6190
-31.0885,29.2727,9943
34.8147,-91.747,45094
-0.520676,-63.366,46
6.14347,1.70104,244317
51.5384,83.4764,16585
14.934,38.8896,10970
31.4061,-7.12875,2666
-28.6776,21.641,4150
65.7367,-23.5327,4395
28.5797,-10.2816,632
-6.76069,52.2867,98
31.0794,26.605,1096
53.2966,87.4853,73923
-18.3568,47.3579,363353
14.5318,-16.8238,73306
16.1441,10.6981,51
-3.97513,-59.886,195
-24.3635,29.0285,3260
38.7756,-92.0585,15546
-29.2982,31.9857,8068
6.14801,5.65648,49177
26.4119,50.557,21487
-4.55425,56.2449,3807
55.6912,83.1773,17587
-21.609,55.4772,259521
53.446,82.4173,37337
-20.5714,55.9822,122938
-1.73741,22.1041,138
36.8291,8.32849,21906
65.8579,-12.7913,179
33.3105,-7.666,37213
-3.44591,36.4911,432221
-64.5206,-62.9946,55
8.56561,38.3848,4884
35.0871,-109.94,1946
-32.8735,17.96,2439
-4.08708,-66.2916,52
-26.4425,32.7583,215139
-37.4075,139.496,138
8.58014,-13.4407,202818
1.18058,21.7747,275
-9.38038,150.693,345
33.1766,12.785,289280
9.51465,-13.212,355026
40.5677,-87.746,16623
2.74989,-63.2128,54
6.97284,2.06537,168949
35.4411,-89.2619,47351
-28.9061,24.2042,2628
-16.4226,-5.83355,2725
46.1713,-94.0122,18529
10.5241,14.413,294745
-28.2405,28.7965,18110
30.8878,29.3341,6730
5.98884,101.459,7200
73.8119,74.655,22
-34.7949,117.696,6003
-18.1487,25.6527,107617
47.2837,-87.6906,3046
16.2996,-2.9605,10780
56.1182,162.536,1271
-21.1844,15.573,2632
-1.4897,36.5339,503139
40.5602,-107.015,12754
9.49358,1.19795,133776
31.1664,12.8968,167
65.5027,-17.353,9681
8.68947,15.5865,14484
51.5082,78.5382,4247
9.39654,38.9997,47956
16.8996,-23.4685,2463
-8.10411,-14.3864,788
12.0844,92.4348,24794
-17.4232,31.2648,297649
-30.2224,31.2885,289818
-34.4717,138.485,198986
15.1696,-17.686,82809
36.9646,-91.2641,6718
-0.563709,-61.5748,77
6.14728,2.67272,279783
39.0722,-90.763,70616
-6.50659,-54.2328,22
-31.029,27.9615,7089
46.9098,-95.2494,16612
11.4332,16.0837,337
-2.38006,-56.9901,113
-26.2527,27.6317,50222
-32.7407,134.369,1033
16.2646,-22.5346,2745
39.3508,-89.4734,70258
-80.3275,-34.6196,1
-29.1584,28.0875,533201
28.6476,-13.6776,54372
33.9425,-110.004,22518
-52.9208,-69.0147,697
-33.8362,18.4941,221695
12.2757,-15.3651,45997
11.8989,-16.3991,4206
37.0023,125.359,38
-8.08234,128.932,30
18.7863,56.889,101
35.6121,125.728,65
32.6914,126.463,110
33.9139,124.93,79
37.84,125.692,22561
34.7697,125.328,247
34.1753,126.096,1851
34.8956,129.654,1267
-5.04679,115.896,28
35.7629,130.013,100
33.3103,125.695,2556
-25.8825,22.538,10281
38.4099,124.847,6285
-4.90791,116.889,145
35.0267,126.499,35411
-4.05294,129.368,29
36.4409,126.13,2968
38.2218,126.609,41176
38.9838,128.524,1515
33.5656,126.866,9199
-2.41895,120.65,164336
34.4262,127.272,2844
-2.25151,121.708,40178
34.6665,128.458,45753
-5.75743,124.551,1717
36.3988,129.166,5701
-3.44936,120.298,137253
35.8646,126.904,46052
36.1061,128.091,17128
-7.65697,124.896,4201
37.3823,129.281,2617
-5.99969,129.711,87
37.2561,126.535,164720
-3.87873,130.499,10265
36.6886,127.312,57566
37.6284,127.464,151101
37.0207,128.316,15629
38.0001,128.418,6819
-4.16158,122.053,206765
35.5084,128.872,59512
46.4823,-69.0156,920
39.6115,-80.2079,36079
43.6574,-71.5424,69742
40.5619,-79.637,508142
39.9359,-74.4718,385494
57.4675,102.646,2847
21.2542,91.6538,404224
23.8777,90.1859,2019513
1.12628,22.9009,104
35.0892,11.2764,45647
7.80389,36.7382,4233
33.8528,-5.11437,11654
-10.6229,149.184,38
41.4783,56.3919,2
-27.3357,123.831,1
9.98163,-9.48026,36168
-22.787,126.785,1
-25.5613,122.93,1
30.3538,-89.3144,195628
-7.84305,158.102,1127
-8.62367,158.726,148
16.1714,18.9645,33
-45.7504,-67.4135,1678
63.0936,-51.6056,138
-24.5528,138.824,28
59.656,-0.646724,542
-17.9533,-144.993,8
-15.9284,-141.501,4
32.7318,62.4881,133
63.4355,34.5883,11755
-26.3513,117.343,1
-52.6487,73.7384,9
10.8199,-11.9692,86116
61.1493,6.3442,56043
-19.3841,-139.312,129
-2.52041,104.146,1211
-27.1887,148.182,1
4.38847,33.3067,50887
36.1889,2.93543,59157
-4.77071,149.441,73
-30.0096,121.96,21
72.6037,143.858,10
-11.4441,-165.054,110
-13.9657,-145.148,515
-9.74366,-171.967,2
24.8438,116.06,2228
-22.2586,115.337,3
26.6376,115.678,45
-23.0142,115.026,4
-26.9002,-57.0386,21664
56.4492,-126.417,33
5.43462,157.445,16
33.2946,-89.7695,3475
60.7922,-118.174,29
-15.9712,-48.4862,16247
-5.82103,158.881,52
0.197148,22.26,3230
34.0498,10.6639,157401
56.068,11.8014,600217
-5.12241,13.9025,42971
9.56465,36.8859,1335
-9.59479,149.594,430
-15.9822,150.185,10
15.3643,-88.4083,396731
51.1877,-112.376,1612
6.72891,159.904,15
15.4425,-6.02474,9912
-22.8864,124.695,42
43.9113,129.045,139
-40.6359,108.732,1
8.01268,-12.6849,21560
-18.5892,-138.567,34
-16.7598,-138.209,1
-17.538,-138.936,183
61.8438,8.99296,49244
-20.4471,-138.938,123
-18.056,-136.746,301
12.2343,22.4329,59518
-48.465,-67.7972,25
-20.1068,143.15,5
-19.8353,-145.494,49
-24.5267,127.79,17
10.9188,-9.21332,63532
-23.6515,127.281,1
9.63655,-10.4701,67839
-24.5755,126.702,3
-26.4433,123.374,1
29.9118,-87.2279,22221
-16.4805,-49.5314,9999
61.4903,-116.512,367
-7.62161,159.113,219
-11.1697,-170.933,8
-2.74719,22.5974,721
37.5768,6.14734,1
-7.02636,142.234,9
15.3722,34.3908,18
-10.7626,153.128,60
33.0992,11.4196,67218
-9.16409,151.783,10
10.322,23.5117,527
30.2656,2.56627,253
-48.7718,-70.23,123
-19.9153,144.327,1
5.6501,171.999,109
3.87693,24.8028,2429
-11.0185,141.718,26
-50.1339,70.6434,1
-0.322383,32.562,345367
25.9795,-0.353139,3
-8.74604,143.687,163
-41.0476,53.2454,1
63.3809,51.7762,1161
-27.9881,116.111,9
44.3002,64.2754,36
-28.1697,120.063,8
26.0952,-4.51146,164
-9.79005,143.272,586
25.9456,-8.8382,1
-27.8465,134.77,9
46.9259,23.2165,111326
-23.1302,-152.327,299
23.7821,-15.9252,1905
-15.6359,-142.608,317
8.64248,37.3015,831
34.9306,-4.71629,10052
-4.97166,148.325,29
-4.77125,131.238,3622
16.1637,36.2448,1854
56.0407,67.0169,30131
-30.9801,129.345,2
-26.3716,18.067,5659
-6.52243,39.3098,1724365
-7.59876,132.318,20
33.0293,-4.24969,999
-6.03366,147.91,5135
-34.4081,172.703,1527
-16.7187,-152.747,652
13.0168,-13.2901,32177
-20.9414,-136.688,21
-20.9378,149.443,1146
0.672004,32.0279,397938
0.730121,30.8839,546495
-9.59193,144.408,145
-25.8269,135.879,3
31.4448,-89.066,13665
57.2366,-120.282,5
-6.6715,154.738,886
-19.4281,164.051,498
-17.1453,59.7945,22
42.1694,57.604,193
-29.15,124.787,215
-0.946909,169.319,218
-6.17531,111.835,3
9.0201,166.838,39
-16.2134,-140.398,272
-31.3185,140.172,49
40.5444,59.1837,116
-27.3289,124.915,7
34.057,-90.7473,8360
-15.3556,-49.4963,695
-7.05027,157.471,149
-1.79968,23.2456,217
-8.64748,138.376,326
35.0191,111.296,1152
-4.00493,142.337,187
60.4639,-1.88128,9835
-16.0989,-144.51,73
36.5445,109.633,1052
56.3061,-66.0379,11
-4.19691,141.185,824
18.0601,139.948,1
-14.3735,123.408,1
-11.8457,170.271,43
26.6643,102.328,2119
-4.76318,137.722,1910
10.9915,-6.51999,26624
-23.6709,138.137,24
59.5384,6.6039,52014
-21.1739,-135.575,125
17.6548,107.137,458
0.263127,130.95,4182
-27.3078,120.683,468
-15.4697,-146.761,1045
31.4463,109.809,270
-3.61757,144.631,314
-8.08451,141.818,23
4.01955,21.4536,27197
0.310245,20.0121,361
-7.77782,137.638,426
-50.7615,-73.7574,28
-6.34466,140.353,10218
2.91503,25.2999,10702
36.369,4.25512,146229
31.8563,8.16232,173
-1.61189,19.8401,2576
-8.82814,137.228,32
10.068,-6.80839,4874
-22.7963,137.466,22
-12.0323,166.473,46
-11.0312,159.889,995
-15.7879,-145.635,539
9.18158,28.5453,12297
-39.4895,-67.0427,626
-14.7462,135.929,192
18.4223,-13.9726,1
-19.6311,132.742,3
11.9259,-6.22627,11414
-22.6565,128.931,7
-23.9298,135.765,28
-10.899,136.411,1
-25.1316,132.876,55
13.1661,-7.64752,61670
17.4316,-11.2078,76
-20.4714,133.316,8
-17.3481,129.52,34
18.1106,-12.0287,6394
-23.4483,130.572,4
33.0566,1.4883,49
6.15535,34.4857,2070
32.8688,0.251892,403
-42.9139,-70.4475,185
-19.3827,134.945,83
15.7416,-10.6783,11708
-22.0604,135.656,53
-10.5347,132.258,3
-13.2417,133.328,5
9.23613,27.4238,333358
-38.2442,-70.4084,783
-18.1242,137.674,54
-14.077,134.061,68
-12.0835,134.864,533
-11.5471,131.861,127
19.8552,-12.6046,1288
-21.0713,136.174,5
-24.2427,132.277,315
12.2073,-7.93419,557550
16.4031,-11.4766,28209
-21.9295,136.812,23
-40.4849,149.029,47
-29.199,141.238,75
16.0777,-3.97042,7632
25.6562,-13.2953,23
-27.6379,137.235,1
51.6804,-113.924,60588
6.59708,158.881,15
-26.4783,139.01,36
27.8874,-12.7312,534
28.8323,90.5154,1126
-17.7663,-141.923,67
52.2886,-176.086,53
22.3477,-14.0934,325
-28.7653,135.437,25
45.4756,64.2071,5436
-29.0252,119.435,13
24.6209,97.1144,3248
-4.23763,134.672,762
-11.7344,160.696,89
-5.51184,38.7489,255938
-12.2435,133.728,189
27.1819,58.6265,462
59.1573,53.5,22443
-24.6912,118.55,8
31.0644,53.6476,268
60.2296,59.0207,6988
-23.8248,116.355,26
9.86968,32.5367,8805
-4.30137,146.489,7181
34.332,-2.5876,1594
30.1041,1.34916,15
5.40076,31.6602,269432
-8.97986,147.786,29196
1.31973,107.329,14
37.0979,-122.134,888663
-25.0053,149.04,9
-5.76609,-156.178,5
-8.39775,159.728,161
-6.71739,131.579,860
12.2514,-5.23604,102555
-20.8719,128.968,10
-24.403,130.008,1
11.6409,-4.55997,34584
-20.9525,127.91,39
-16.5523,-146.453,189
-16.8676,-145.317,537
-29.8737,118.8,16
46.0118,62.7137,14210
-29.9265,119.835,12
-9.39184,159.343,1847
27.28,121.107,582
-25.7238,112.548,5
65.6553,-89.7703,3
-25.2286,113.327,14
17.1337,-89.0083,53822
9.71607,161.076,1
38.8073,105.314,1053
-16.6587,-149.578,62
5.76609,23.8225,397
71.4569,110.843,40
-17.3239,136.986,21
-0.677182,20.4878,13453
32.9022,8.72616,8375
-9.13459,141.404,21
-2.02752,176.055,582
-0.558337,18.2539,117080
37.8654,8.92485,56
49.6044,-110.727,4105
-33.7717,145.35,1120
45.3573,61.3296,529
-28.1339,119.047,141
61.8953,7.13259,31392
-21.5118,-138.558,22
68.7456,133.649,42
-18.9614,178.865,2284
14.3637,-24.7965,1659
-24.6483,124.569,1
14.7894,-23.7443,45610
-25.5477,123.976,3
24,103.693,1212
-1.88418,136.647,18820
32.1897,101.991,25
-1.5064,138.966,8558
-16.1253,123.749,9
-24.2677,152.791,57
-8.73103,-172.025,208
2.91199,117.544,45401
-4.81902,-172.247,9
29.4058,116.77,554
-23.7511,113.715,55
4.67658,27.6766,27699
-39.8298,-71.1193,3136
-15.7205,135.526,22
22.7558,114.237,118567
10.034,140.086,200
9.36026,149.679,7
-25.3563,129.435,14
32.9238,119.336,20481
-14.5089,130.682,27
33.7607,120.783,31
-16.1577,132.139,20
-12.1347,169.299,93
64.1169,11.7233,71066
-12.4239,168.312,32
66.4945,-16.4611,1005
34.4081,-7.29685,14315
-13.3932,168.159,133
-32.6862,121.109,2
26.3694,-10.9026,788
-29.6896,136.122,24
65.6987,-15.0706,1816
-14.3769,168.002,719
49.065,-109.27,2283
-32.4803,147.216,225
-13.3911,132.198,212
5.85472,160.524,12
16.7585,-10.4041,61
-20.085,136.683,20
14.2782,-14.9204,17572
-22.1821,134.509,251
16.0919,-9.61719,53
-20.2222,135.552,84
-7.76396,131.183,952
6.53733,99.4946,8332
-18.9253,22.5041,43214
-35.1521,115.571,135
69.6702,167.513,83
-14.7735,-169.698,518
-46.8945,-73.1852,228
-19.4517,141.275,123
16.0835,22.5673,20630
11.2738,22.9769,3787
-47.4362,-68.1048,29
-22.6539,138.646,5
-21.201,135.035,212
33.7482,119.704,7987
-16.2902,131.02,193
34.5449,118.979,9604
-15.4694,130.293,270
-14.6406,129.567,230
-13.6725,129.955,142
-14.8852,127.359,8
11.6932,43.133,132956
-29.951,143.331,67
42.4465,105.2,220
-10.8552,-161.137,287
-23.8049,115.459,40
-1.90841,130.155,1450
-30.2599,140.711,24
53.2824,-77.2719,464
9.66129,137.73,1934
14.0007,26.0373,298
-21.1348,142.691,246
-35.5427,172.573,44
38.2442,109.592,1829
-15.8997,-148.726,93
8.93548,-12.4509,77542
61.2283,10.1199,147331
-19.6431,-138.191,5
19.1239,104.33,848
3.35767,131.005,28
-0.639613,103.687,375
-28.2849,147.737,49
-9.11369,-171.07,189
33.3191,63.6232,85
61.629,34.315,33150
-26.3139,116.399,17
-15.0288,-144.832,306
-15.8263,126.982,9
31.6748,112.173,19598
53.2474,-65.5416,65
-4.69434,144.213,352
6.08886,35.5944,2797
-7.0907,147.495,425
-15.3375,131.411,72
-13.0865,134.462,56
40.17,-9.0789,57709
-10.1894,151.376,117
34.7451,7.18115,709
-8.34709,151.102,1006
23.605,113.478,19215
12.7058,144.465,15
22.1146,104.189,957
2.45459,131.753,5
-28.8735,143.831,124
35.3881,-2.16274,3741
-8.34579,145.954,1135
26.9834,99.0097,227
-6.54759,132.718,40
-34.8422,-69.4424,22
17.7868,145.441,14
33.8297,7.95889,8574
36.8333,0.824353,6175
9.7228,34.7299,25795
-5.42198,151.237,5122
57.472,9.76206,257342
-4.27589,15.6533,703277
8.79106,35.1421,621
-9.80702,148.487,338
-3.31087,152.057,412
-35.1729,142.045,654
-11.9181,136.004,707
37.7297,-120.96,204300
-26.9614,149.467,98
-30.039,123.051,1
-35.3468,-70.5559,868
15.8636,145.752,491
8.24611,-81.7627,8183
29.7759,-13.3936,452
-6.22193,177.591,449
8.99915,31.8766,2870
-9.18656,146.666,9879
34.874,8.53124,34827
34.9539,1.16248,11145
-6.47262,150.826,59
5.21317,35.0139,438
35.9966,1.63646,11503
-4.56933,150.548,13
-10.0168,147.373,2479
35.7886,7.74741,15671
8.86305,34.0621,102
35.7928,0.359006,8722
-5.17192,147.201,84
-34.5633,137.133,3122
18.0913,109.434,24817
4.45862,131.407,14
-2.61213,111.057,35206
-30.8601,144.15,236
-31.8577,122.878,42
69.1186,142.226,139
-16.9542,177.136,3647
-15.1992,132.534,15
3.31615,173.353,2540
20.3361,-70.9712,7
3.34689,172.348,1195
14.2901,-88.6298,35222
5.25837,163.099,863
-25.4661,116.077,9
61.6073,36.3466,8250
5.32721,0.396362,15622
29.1689,50.8646,3171
-21.4083,119.58,197
41.4013,121.54,373
-19.7635,120.259,17
-17.9206,123.03,33
-33.0236,143.122,199
-10.6997,105.602,966
48.8532,-103.59,9599
-36.3586,140.083,747
5.80922,22.7139,8744
-40.8537,-70.9033,3698
74.0704,118.557,5
-15.0545,133.662,86
-32.7448,122.224,44
44.4731,57.1998,314
-29.0992,121.522,285
-20.5698,170.071,1073
-34.4072,119.771,136
0.80061,109.177,264466
-29.3829,147.282,472
31.1173,116.39,968
-24.4664,113.094,83
-32.3741,139.622,129
18.0422,-15.0764,763
-21.4341,132.785,11
-25.4429,146.524,51
65.1524,53.1664,10085
-28.0427,117.071,98
25.6869,115.316,10004
-21.494,114.701,1000
73.3037,126.44,26
-14.9034,134.794,122
-13.5347,131.074,318
38.3373,-2.14127,42108
13.7348,30.7034,40
-48.3787,-71.6051,25
68.7203,-54.7764,79
-23.7065,144.939,215
-28.9358,149.913,1326
-29.1661,148.599,758
28.8989,-0.271859,692
-2.10277,29.0124,1010903
-2.04351,27.8542,13133
-20.3339,147.455,220
39.2785,-122.259,23740
-24.7699,150.295,396
-11.3927,132.993,329
70.9732,127.361,320
-18.2613,142.888,71
-30.9624,123.523,52
41.9888,67.1352,5
-30.9978,128.147,16
44.1465,-89.018,301062
11.9667,-1.67918,340666
24.8205,102.84,7280
-0.451303,132.843,3404
29.3746,3.32223,13
-47.7221,-70.4946,60
-22.5018,139.833,226
3.06662,21.9312,120
36.9534,9.72051,81161
-6.53295,139.201,414
-10.0812,160.133,2825
13.1206,24.2222,371
-21.3124,141.505,147
5.27755,33.8989,36486
-5.83057,149.027,200
8.19314,30.1254,27810
34.9889,9.89677,8966
9.79772,33.6376,64299
35.1453,2.4401,3451
-6.67983,149.724,300
19.3494,110.923,393
4.65847,132.563,3
-2.90367,109.998,7690
-29.5862,145.965,827
-30.4816,146.816,536
-31.58,146.339,3982
-4.84091,106.452,8
-31.3759,147.688,863
2.86185,26.4308,214
-23.2937,147.401,275
20.1773,-14.5958,558
-20.3509,134.43,102
13.6445,-14.0975,140288
-22.2947,133.372,262
8.07348,32.3328,56182
-10.4073,150.284,4035
30.8679,112.969,1517
51.2638,-65.8631,27
-3.11421,141.603,1251
34.9238,110.095,3379
52.2018,-64.7682,8
-5.27402,140.769,1991
-1.67479,20.9687,51
37.1549,12.5478,10548
-6.15392,141.503,515
1.85315,173.229,6871
-13.4952,36.2659,2686
-33.5515,120.444,55
-49.132,71.3269,5
-12.8669,142.031,1876
2.61897,100.49,647
-33.2561,118.18,829
-33.4714,119.349,38
-27.381,139.734,7
-30.2709,148.149,1267
37.2868,-2.58282,28092
4.26195,35.5453,2030
-7.29382,146.37,523
14.0134,-13.0482,28030
-31.921,125.161,20
15.0844,109.52,12082
66.577,171.54,5
-18.474,177.968,11848
-17.4606,128.417,150
37.4149,110.134,1319
-17.4209,-150.445,4238
0.978032,102.101,1264
-18.2972,28.1234,230632
-17.7611,20.7651,3148
-35.441,116.816,87
35.9156,9.1183,12884
10.7448,33.2048,25
-5.37124,146.072,1441
-29.8072,150.808,1601
45.169,58.4928,10
-30.9293,122.412,52
72.1377,126.93,40
-16.453,142.636,16
-10.1388,166.81,854
-3.30296,104.922,411803
-31.157,149.036,803
12.6369,42.8063,3722
-17.0855,168.56,5539
7.08788,33.9608,1541
-40.9925,-73.0791,12957
32.3546,3.52375,952
-17.8,139.923,237
-26.1803,141.5,8
16.7457,-4.67313,63
-29.043,142.532,202
-27.0749,142.258,149
0.00609128,109.922,129796
-27.9729,143.035,41
33.2716,-3.00297,221
8.71664,36.2127,3574
-6.23558,146.785,3460
-27.796,144.32,178
-28.6906,145.132,132
0.74595,105.123,4460
-27.6062,145.607,200
9.48522,-6.12656,49486
-22.9288,136.293,71
8.48875,23.4315,842
-37.6801,-69.5187,1
-19.9394,137.822,38
17.7852,-10.1242,1
-20.9327,137.322,143
30.5593,5.05538,7
12.3266,18.9499,7417
-48.1041,-69.146,23
-20.7853,138.476,49
12.0982,25.913,1
-22.1681,142.223,30
23.6592,5.29067,192
-23.0299,142.957,74
23.7519,6.48146,34
12.3007,20.1096,15600
-23.2056,141.745,3
-0.279716,108.845,162140
11.5905,165.2,56
-26.7194,144.798,137
15.1875,19.5552,64
-26.0136,142.752,21
40.2383,-2.57766,40125
-50.1017,-72.5338,2629
12.8256,30.0295,1767
38.5117,-7.08722,92035
-50.4961,-71.1015,60
-25.2901,140.76,72
-9.50417,38.6984,38457
60.448,156.336,10
-28.546,20.3708,648
40.3181,122.988,155
-17.7568,125.157,32
23.367,-7.49347,54
-26.3352,140.252,16
-14.0541,-178.314,2648
-28.2882,140.476,116
-26.9341,134.121,136
-26.8374,135.33,45
26.708,-9.70638,140
-27.7482,135.998,64
11.3188,-5.53825,44364
-22.7258,127.851,65
-8.5159,39.2894,11622
-24.4619,18.2715,5915
36.9975,122.284,11903
-18.6467,124.791,100
0.787993,29.7391,646534
65.3978,-36.6571,679
-10.8253,142.857,940
13.3804,-12.2504,17480
-31.8942,124.01,6
-17.4749,-143.051,122
-16.535,128.799,144
-26.3524,127.726,62
42.8524,58.8519,32024
-29.972,120.888,103
18.7949,-12.8669,22
-23.363,131.695,192
43.526,60.136,14575
-29.1246,122.592,209
-19.2674,127.66,107
-27.3247,121.715,15
-17.2286,130.63,13
-18.1525,130.243,242
18.4697,-10.9334,2032
-21.633,130.576,16
-25.9333,134.679,65
19.7914,-15.7223,185
19.1599,-11.7601,1233
-21.5377,131.675,14
-23.2686,132.829,120
39.8757,57.978,54
-28.233,123.216,74
33.7261,118.609,32071
-16.7529,126.607,59
-14.766,128.459,17
0.170954,118.572,2
-37.6363,78.1277,44
-38.7122,77.7308,1
-24.3661,146.968,69
-0.639041,131.694,93634
15.3847,-11.7399,22674
-31.0004,125.8,22
-27.3135,126.014,3
26.5266,114.562,353
-23.0052,114.088,81
-49.3006,69.7082,200
-13.93,127.738,43
-22.9567,122.663,68
13.8257,-5.62235,38439
-22.0806,123.241,69
63.308,-63.2771,14
